date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude,District
2025-05-20,29.28,31.49,27.47,11.98,13.43,12.68,79.99,Chengalpattu
2025-05-21,30.0,33.56,26.73,2.77,18.86,12.68,79.99,Chengalpattu
2025-05-22,30.61,34.55,27.29,0.2,20.5,12.68,79.99,Chengalpattu
2025-05-23,30.89,34.93,27.39,4.0,24.19,12.68,79.99,Chengalpattu
2025-05-24,31.13,35.52,27.79,2.93,14.5,12.68,79.99,Chengalpattu
2025-05-25,30.18,33.36,27.92,4.08,11.92,12.68,79.99,Chengalpattu
2025-05-26,30.19,34.94,27.15,0.83,13.35,12.68,79.99,Chengalpattu
2025-05-27,31.08,35.98,27.15,0.5,14.34,12.68,79.99,Chengalpattu
2025-05-28,31.23,35.46,27.51,0.36,16.21,12.68,79.99,Chengalpattu
2025-05-29,30.87,35.05,27.61,0.32,16.35,12.68,79.99,Chengalpattu
2025-05-30,29.59,32.95,27.12,7.83,9.8,12.68,79.99,Chengalpattu
2025-05-31,29.73,32.87,26.61,0.02,21.69,12.68,79.99,Chengalpattu
2025-06-01,30.74,36.87,26.61,0.02,24.83,12.68,79.99,Chengalpattu
2025-06-02,31.15,36.72,26.18,0.45,24.48,12.68,79.99,Chengalpattu
2025-06-03,31.29,36.04,27.49,3.63,22.96,12.68,79.99,Chengalpattu
2025-06-04,30.73,36.18,25.99,1.46,23.96,12.68,79.99,Chengalpattu
2025-06-05,30.92,35.5,27.41,0.8,24.62,12.68,79.99,Chengalpattu
2025-06-06,30.75,35.47,27.19,0.63,23.04,12.68,79.99,Chengalpattu
2025-06-07,31.05,35.06,27.98,1.18,19.57,12.68,79.99,Chengalpattu
2025-06-08,30.95,34.39,28.42,1.72,22.35,12.68,79.99,Chengalpattu
2025-06-09,30.49,33.4,27.9,3.59,20.99,12.68,79.99,Chengalpattu
2025-06-10,30.18,34.52,27.4,2.7,21.29,12.68,79.99,Chengalpattu
2025-06-11,28.75,30.98,27.23,13.48,15.84,12.68,79.99,Chengalpattu
2025-06-12,29.65,33.35,27.15,7.08,20.33,12.68,79.99,Chengalpattu
2025-06-13,29.97,33.83,27.07,2.77,21.32,12.68,79.99,Chengalpattu
2025-06-14,29.61,32.82,26.79,2.04,21.25,12.68,79.99,Chengalpattu
2025-06-15,29.89,33.17,27.23,0.54,18.71,12.68,79.99,Chengalpattu
2025-06-16,29.83,34.17,26.5,0.05,16.97,12.68,79.99,Chengalpattu
2025-06-17,30.13,34.85,26.37,0.13,18.55,12.68,79.99,Chengalpattu
2025-06-18,30.29,34.6,26.58,0.27,23.04,12.68,79.99,Chengalpattu
2025-06-19,30.68,34.74,26.94,0.45,21.05,12.68,79.99,Chengalpattu
2025-06-20,30.74,35.18,27.31,2.37,24.19,12.68,79.99,Chengalpattu
2025-06-21,30.66,34.82,27.04,1.63,17.97,12.68,79.99,Chengalpattu
2025-06-22,30.56,34.96,27.31,7.93,17.97,12.68,79.99,Chengalpattu
2025-06-23,30.73,35.96,26.67,0.76,14.34,12.68,79.99,Chengalpattu
2025-06-24,30.45,35.2,26.31,0.22,19.34,12.68,79.99,Chengalpattu
2025-06-25,29.92,33.28,26.96,0.41,13.67,12.68,79.99,Chengalpattu
2025-06-26,30.37,34.78,26.55,0.07,16.66,12.68,79.99,Chengalpattu
2025-06-27,30.12,34.02,26.79,0.27,21.76,12.68,79.99,Chengalpattu
2025-06-28,30.16,33.7,26.91,3.23,20.75,12.68,79.99,Chengalpattu
2025-06-29,30.91,35.83,27.2,0.33,20.92,12.68,79.99,Chengalpattu
2025-06-30,30.56,35.01,26.83,0.72,17.25,12.68,79.99,Chengalpattu
2025-07-01,30.14,33.54,26.68,0.72,18.98,12.68,79.99,Chengalpattu
2025-07-02,30.21,34.12,26.88,1.84,17.8,12.68,79.99,Chengalpattu
2025-07-03,29.89,34.13,26.31,0.74,12.1,12.68,79.99,Chengalpattu
2025-07-04,30.83,35.39,26.67,0.28,17.38,12.68,79.99,Chengalpattu
2025-07-05,31.27,36.49,26.81,0.29,21.87,12.68,79.99,Chengalpattu
2025-07-06,31.56,36.03,27.63,0.16,20.18,12.68,79.99,Chengalpattu
2025-07-07,31.56,35.72,27.63,0.25,19.03,12.68,79.99,Chengalpattu
2025-07-08,31.45,36.8,27.74,2.71,21.23,12.68,79.99,Chengalpattu
2025-07-09,30.92,35.38,27.0,0.71,22.16,12.68,79.99,Chengalpattu
2025-07-10,31.26,36.14,27.87,0.64,22.49,12.68,79.99,Chengalpattu
2025-07-11,31.33,35.57,28.04,1.96,23.68,12.68,79.99,Chengalpattu
2025-07-12,30.93,35.58,27.81,4.55,22.09,12.68,79.99,Chengalpattu
2025-07-13,30.71,34.3,27.97,2.16,18.75,12.68,79.99,Chengalpattu
2025-07-14,30.25,34.01,27.23,2.65,20.83,12.68,79.99,Chengalpattu
2025-07-15,29.79,33.51,26.68,2.78,21.95,12.68,79.99,Chengalpattu
2025-07-16,30.32,34.06,27.32,9.11,22.25,12.68,79.99,Chengalpattu
2025-07-17,29.75,33.34,26.77,6.83,21.24,12.68,79.99,Chengalpattu
2025-07-18,28.31,30.68,26.53,12.11,18.95,12.68,79.99,Chengalpattu
2025-07-19,28.88,32.23,26.13,11.78,15.08,12.68,79.99,Chengalpattu
2025-07-20,28.89,32.36,25.82,6.9,12.29,12.68,79.99,Chengalpattu
2025-07-21,28.7,33.04,24.99,3.84,13.79,12.68,79.99,Chengalpattu
2025-07-22,30.13,35.4,25.7,1.13,13.78,12.68,79.99,Chengalpattu
2025-07-23,29.41,33.48,26.5,2.06,14.28,12.68,79.99,Chengalpattu
2025-07-24,29.97,33.72,26.37,0.46,14.85,12.68,79.99,Chengalpattu
2025-07-25,30.06,33.89,26.79,0.15,12.39,12.68,79.99,Chengalpattu
2025-07-26,29.37,33.03,26.52,0.36,15.79,12.68,79.99,Chengalpattu
2025-07-27,30.16,34.69,26.21,0.03,16.28,12.68,79.99,Chengalpattu
2025-07-28,30.45,35.69,25.92,0.01,18.45,12.68,79.99,Chengalpattu
2025-07-29,30.77,36.57,25.94,0.13,23.31,12.68,79.99,Chengalpattu
2025-07-30,30.65,36.4,25.92,0.25,22.45,12.68,79.99,Chengalpattu
2025-07-31,30.26,35.0,26.98,0.31,19.47,12.68,79.99,Chengalpattu
2025-08-01,30.5,35.29,27.34,2.05,21.95,12.68,79.99,Chengalpattu
2025-08-02,29.28,31.96,26.84,8.22,22.56,12.68,79.99,Chengalpattu
2025-08-03,28.86,31.8,26.62,4.13,17.01,12.68,79.99,Chengalpattu
2025-08-04,28.59,31.69,26.26,14.44,20.49,12.68,79.99,Chengalpattu
2025-08-05,28.51,31.49,26.08,7.31,18.92,12.68,79.99,Chengalpattu
2025-08-06,29.26,32.47,26.54,5.66,22.68,12.68,79.99,Chengalpattu
2025-08-07,29.28,32.63,26.66,5.16,22.71,12.68,79.99,Chengalpattu
2025-08-08,27.81,29.16,26.7,8.41,13.25,12.68,79.99,Chengalpattu
2025-08-09,28.4,32.01,25.67,1.56,7.94,12.68,79.99,Chengalpattu
2025-08-10,27.55,29.44,26.05,7.98,14.28,12.68,79.99,Chengalpattu
2025-08-11,27.47,29.66,25.63,3.23,9.06,12.68,79.99,Chengalpattu
2025-08-12,28.42,32.41,25.65,4.2,5.76,12.68,79.99,Chengalpattu
2025-08-13,28.43,31.67,25.72,1.94,10.35,12.68,79.99,Chengalpattu
2025-08-14,29.17,33.05,25.69,1.4,15.05,12.68,79.99,Chengalpattu
2025-08-15,28.87,32.83,25.4,3.6,16.63,12.68,79.99,Chengalpattu
2025-08-16,28.26,31.82,25.75,6.57,14.04,12.68,79.99,Chengalpattu
2025-08-17,27.34,30.11,25.51,13.64,13.84,12.68,79.99,Chengalpattu
2025-08-18,28.28,31.84,25.69,1.46,12.79,12.68,79.99,Chengalpattu
2025-08-19,28.86,33.38,25.15,0.63,20.36,12.68,79.99,Chengalpattu
2025-08-20,29.14,33.21,25.1,0.09,24.45,12.68,79.99,Chengalpattu
2025-08-21,29.26,33.06,26.2,3.32,24.42,12.68,79.99,Chengalpattu
2025-08-22,28.41,30.53,26.71,22.56,20.93,12.68,79.99,Chengalpattu
2025-08-23,27.57,28.85,26.41,12.41,18.91,12.68,79.99,Chengalpattu
2025-08-24,28.72,32.61,25.98,1.94,24.22,12.68,79.99,Chengalpattu
2025-08-25,28.79,32.24,26.02,0.12,20.77,12.68,79.99,Chengalpattu
2025-08-26,28.98,31.55,26.21,0.32,21.37,12.68,79.99,Chengalpattu
2025-08-27,28.61,31.36,26.0,0.75,12.69,12.68,79.99,Chengalpattu
2025-08-28,29.07,32.41,26.03,0.46,16.56,12.68,79.99,Chengalpattu
2025-08-29,29.36,33.06,25.97,0.44,23.23,12.68,79.99,Chengalpattu
2025-08-30,29.83,34.14,25.65,7.09,23.69,12.68,79.99,Chengalpattu
2025-08-31,29.22,32.48,26.47,10.15,16.08,12.68,79.99,Chengalpattu
2025-09-01,28.73,32.13,25.96,9.19,11.48,12.68,79.99,Chengalpattu
2025-09-02,29.09,32.61,26.34,3.02,17.37,12.68,79.99,Chengalpattu
2025-09-03,29.03,32.68,26.41,2.01,9.39,12.68,79.99,Chengalpattu
2025-09-04,28.96,32.26,26.01,1.47,16.62,12.68,79.99,Chengalpattu
2025-09-05,29.22,32.69,26.51,1.34,22.41,12.68,79.99,Chengalpattu
2025-09-06,29.33,32.72,26.66,2.2,23.41,12.68,79.99,Chengalpattu
2025-09-07,29.14,31.78,26.83,6.3,21.03,12.68,79.99,Chengalpattu
2025-09-08,29.07,32.33,26.31,4.55,21.0,12.68,79.99,Chengalpattu
2025-09-09,29.04,31.94,26.78,0.81,21.72,12.68,79.99,Chengalpattu
2025-09-10,29.14,32.06,27.02,3.45,23.32,12.68,79.99,Chengalpattu
2025-09-11,27.95,29.85,25.87,3.82,19.17,12.68,79.99,Chengalpattu
2025-09-12,28.13,30.64,26.22,10.77,17.62,12.68,79.99,Chengalpattu
2025-09-13,28.3,30.14,26.54,6.62,7.86,12.68,79.99,Chengalpattu
2025-09-14,28.42,31.28,26.42,2.3,22.55,12.68,79.99,Chengalpattu
2025-09-15,28.66,31.65,26.33,2.15,21.5,12.68,79.99,Chengalpattu
2025-09-16,28.83,31.4,26.71,15.93,12.06,12.68,79.99,Chengalpattu
2025-09-17,28.0,29.65,26.52,7.66,21.73,12.68,79.99,Chengalpattu
2025-09-18,27.47,29.55,26.33,14.5,21.52,12.68,79.99,Chengalpattu
2025-09-19,27.53,29.51,25.87,29.36,10.39,12.68,79.99,Chengalpattu
2025-09-20,27.75,30.68,25.64,6.95,18.46,12.68,79.99,Chengalpattu
2025-09-21,28.14,30.46,25.8,3.89,13.8,12.68,79.99,Chengalpattu
2025-09-22,28.24,30.88,26.03,7.84,15.94,12.68,79.99,Chengalpattu
2025-09-23,28.3,31.45,25.85,2.26,21.08,12.68,79.99,Chengalpattu
2025-09-24,28.44,31.81,26.0,0.51,18.88,12.68,79.99,Chengalpattu
2025-09-25,28.72,32.19,25.6,7.65,20.84,12.68,79.99,Chengalpattu
2025-09-26,28.27,31.85,25.59,2.05,18.91,12.68,79.99,Chengalpattu
2025-09-27,28.18,32.27,25.16,3.0,21.63,12.68,79.99,Chengalpattu
2025-09-28,28.52,32.34,25.1,0.89,19.99,12.68,79.99,Chengalpattu
2025-09-29,29.1,32.55,25.5,1.25,18.34,12.68,79.99,Chengalpattu
2025-09-30,28.63,31.96,25.48,0.8,16.66,12.68,79.99,Chengalpattu
2025-10-01,28.09,30.86,26.0,2.53,13.33,12.68,79.99,Chengalpattu
2025-10-02,28.55,32.17,26.11,4.45,18.67,12.68,79.99,Chengalpattu
2025-10-03,29.1,33.09,26.19,1.62,15.58,12.68,79.99,Chengalpattu
2025-10-04,29.08,32.84,26.25,3.61,21.4,12.68,79.99,Chengalpattu
2025-10-05,28.59,32.48,25.88,7.49,20.92,12.68,79.99,Chengalpattu
2025-10-06,28.83,32.62,25.65,6.59,21.48,12.68,79.99,Chengalpattu
2025-10-07,28.71,32.35,26.09,6.21,18.06,12.68,79.99,Chengalpattu
2025-10-08,28.41,31.59,26.22,4.22,17.16,12.68,79.99,Chengalpattu
2025-10-09,28.35,31.84,26.02,4.4,19.56,12.68,79.99,Chengalpattu
2025-10-10,28.24,31.83,25.78,3.11,19.77,12.68,79.99,Chengalpattu
2025-10-11,28.36,32.19,25.64,7.02,19.09,12.68,79.99,Chengalpattu
2025-10-12,28.15,31.44,25.54,5.84,18.39,12.68,79.99,Chengalpattu
2025-10-13,28.21,31.77,26.05,8.16,18.59,12.68,79.99,Chengalpattu
2025-10-14,28.2,31.55,26.04,5.37,13.85,12.68,79.99,Chengalpattu
2025-10-15,27.19,28.41,25.76,13.94,14.1,12.68,79.99,Chengalpattu
2025-10-16,27.96,30.63,25.87,7.03,12.18,12.68,79.99,Chengalpattu
2025-10-17,28.17,30.89,26.42,8.72,14.11,12.68,79.99,Chengalpattu
2025-10-18,28.09,30.65,26.44,6.82,7.36,12.68,79.99,Chengalpattu
2025-10-19,27.74,30.42,25.73,7.38,15.03,12.68,79.99,Chengalpattu
2025-10-20,27.68,30.26,25.85,7.96,12.12,12.68,79.99,Chengalpattu
2025-10-21,27.87,29.54,26.73,10.9,1.13,12.68,79.99,Chengalpattu
2025-10-22,27.95,29.79,26.62,16.45,14.32,12.68,79.99,Chengalpattu
2025-10-23,28.19,31.11,26.14,7.09,16.23,12.68,79.99,Chengalpattu
2025-10-24,27.53,29.98,26.04,7.46,5.42,12.68,79.99,Chengalpattu
2025-10-25,27.0,29.07,25.24,2.98,16.72,12.68,79.99,Chengalpattu
2025-10-26,27.29,29.57,25.36,3.12,12.51,12.68,79.99,Chengalpattu
2025-10-27,26.23,27.49,25.28,6.57,3.46,12.68,79.99,Chengalpattu
2025-10-28,26.78,29.85,24.75,3.14,2.31,12.68,79.99,Chengalpattu
2025-10-29,27.73,31.83,24.18,0.32,20.96,12.68,79.99,Chengalpattu
2025-10-30,28.42,32.46,25.54,1.83,21.2,12.68,79.99,Chengalpattu
2025-10-31,28.66,32.72,25.51,0.3,21.48,12.68,79.99,Chengalpattu
2025-11-01,28.41,32.1,25.71,0.42,21.45,12.68,79.99,Chengalpattu
2025-11-02,28.57,32.16,25.7,4.41,21.03,12.68,79.99,Chengalpattu
2025-11-03,28.74,32.4,25.72,6.33,17.84,12.68,79.99,Chengalpattu
2025-11-04,27.97,29.94,25.67,3.65,15.17,12.68,79.99,Chengalpattu
2025-11-05,27.98,31.31,25.4,5.04,20.4,12.68,79.99,Chengalpattu
2025-11-06,27.74,30.32,25.77,7.34,7.38,12.68,79.99,Chengalpattu
2025-11-07,27.64,31.02,25.22,1.99,16.6,12.68,79.99,Chengalpattu
2025-11-08,27.13,30.67,24.65,0.96,18.78,12.68,79.99,Chengalpattu
2025-11-09,26.78,30.21,23.69,0.59,18.55,12.68,79.99,Chengalpattu
2025-11-10,26.73,29.7,24.09,1.27,20.46,12.68,79.99,Chengalpattu
2025-11-11,26.72,29.49,24.5,5.78,-999.0,12.68,79.99,Chengalpattu
2025-11-12,27.21,30.35,25.05,0.77,-999.0,12.68,79.99,Chengalpattu
2025-11-13,26.71,29.55,24.59,4.51,-999.0,12.68,79.99,Chengalpattu
2025-11-14,-999.0,-999.0,-999.0,-999.0,-999.0,12.68,79.99,Chengalpattu
2025-11-15,-999.0,-999.0,-999.0,-999.0,-999.0,12.68,79.99,Chengalpattu
2025-11-16,-999.0,-999.0,-999.0,-999.0,-999.0,12.68,79.99,Chengalpattu
2025-01-01,22.97,28.88,18.75,0.0,19.36,10.95,78.07,Karur
2025-01-02,22.54,28.45,17.42,0.0,18.23,10.95,78.07,Karur
2025-01-03,21.75,27.4,17.5,0.0,18.97,10.95,78.07,Karur
2025-01-04,21.7,28.07,16.24,0.0,19.08,10.95,78.07,Karur
2025-01-05,22.06,28.53,16.2,0.0,20.15,10.95,78.07,Karur
2025-01-06,21.98,28.65,16.09,0.0,19.56,10.95,78.07,Karur
2025-01-07,22.55,29.16,16.25,0.0,15.8,10.95,78.07,Karur
2025-01-08,22.49,29.07,17.53,0.0,16.65,10.95,78.07,Karur
2025-01-09,22.5,29.09,16.23,0.0,14.33,10.95,78.07,Karur
2025-01-10,23.66,29.76,18.02,0.02,12.08,10.95,78.07,Karur
2025-01-11,23.93,30.62,19.46,0.0,9.86,10.95,78.07,Karur
2025-01-12,24.17,30.66,18.39,0.04,12.6,10.95,78.07,Karur
2025-01-13,25.03,30.76,21.97,2.25,13.98,10.95,78.07,Karur
2025-01-14,24.62,30.13,20.59,0.51,13.62,10.95,78.07,Karur
2025-01-15,24.02,29.74,20.45,0.49,11.94,10.95,78.07,Karur
2025-01-16,23.0,28.43,18.77,0.0,15.75,10.95,78.07,Karur
2025-01-17,22.75,29.52,17.66,0.0,18.51,10.95,78.07,Karur
2025-01-18,22.98,28.52,17.74,4.8,7.49,10.95,78.07,Karur
2025-01-19,24.02,28.69,20.66,6.22,10.73,10.95,78.07,Karur
2025-01-20,24.18,31.11,19.54,0.45,17.26,10.95,78.07,Karur
2025-01-21,22.95,30.1,17.15,0.0,19.32,10.95,78.07,Karur
2025-01-22,23.81,31.15,17.71,0.0,13.42,10.95,78.07,Karur
2025-01-23,23.86,31.31,18.3,0.0,16.43,10.95,78.07,Karur
2025-01-24,23.07,30.44,16.67,0.0,18.66,10.95,78.07,Karur
2025-01-25,23.7,31.16,18.23,0.0,16.37,10.95,78.07,Karur
2025-01-26,22.62,30.89,16.35,0.0,20.35,10.95,78.07,Karur
2025-01-27,23.35,31.6,16.68,0.0,21.64,10.95,78.07,Karur
2025-01-28,23.44,31.67,16.58,0.0,20.02,10.95,78.07,Karur
2025-01-29,23.88,32.96,16.36,0.0,17.75,10.95,78.07,Karur
2025-01-30,24.88,32.27,18.56,0.03,13.33,10.95,78.07,Karur
2025-01-31,26.24,32.64,21.2,0.15,15.55,10.95,78.07,Karur
2025-02-01,26.74,33.55,21.74,0.08,19.57,10.95,78.07,Karur
2025-02-02,26.18,34.07,21.0,0.01,21.92,10.95,78.07,Karur
2025-02-03,25.0,33.62,18.78,0.0,22.71,10.95,78.07,Karur
2025-02-04,24.36,33.86,17.17,0.0,22.27,10.95,78.07,Karur
2025-02-05,24.33,33.26,18.15,0.0,21.25,10.95,78.07,Karur
2025-02-06,24.39,33.04,18.15,0.0,21.13,10.95,78.07,Karur
2025-02-07,24.16,33.36,17.63,0.0,23.35,10.95,78.07,Karur
2025-02-08,24.52,33.22,17.58,0.0,18.37,10.95,78.07,Karur
2025-02-09,25.13,33.56,19.11,0.0,20.26,10.95,78.07,Karur
2025-02-10,25.0,33.24,18.75,0.0,20.2,10.95,78.07,Karur
2025-02-11,24.87,33.74,18.46,0.0,24.12,10.95,78.07,Karur
2025-02-12,25.21,35.0,18.24,0.0,23.36,10.95,78.07,Karur
2025-02-13,24.91,35.32,18.06,0.0,24.66,10.95,78.07,Karur
2025-02-14,24.55,35.0,16.37,0.0,24.51,10.95,78.07,Karur
2025-02-15,25.5,35.33,17.3,0.0,23.8,10.95,78.07,Karur
2025-02-16,25.78,35.16,18.48,0.0,23.99,10.95,78.07,Karur
2025-02-17,25.85,34.79,19.45,0.0,23.43,10.95,78.07,Karur
2025-02-18,25.66,34.99,18.84,0.0,23.94,10.95,78.07,Karur
2025-02-19,25.94,35.67,18.52,0.0,23.89,10.95,78.07,Karur
2025-02-20,26.36,35.8,19.42,0.0,24.0,10.95,78.07,Karur
2025-02-21,26.58,35.93,19.33,0.0,23.8,10.95,78.07,Karur
2025-02-22,27.16,36.41,20.28,0.0,23.6,10.95,78.07,Karur
2025-02-23,27.03,36.79,19.21,0.0,24.21,10.95,78.07,Karur
2025-02-24,26.69,36.17,19.18,0.0,23.49,10.95,78.07,Karur
2025-02-25,26.9,35.56,19.39,0.16,16.68,10.95,78.07,Karur
2025-02-26,27.37,35.84,20.83,0.37,19.36,10.95,78.07,Karur
2025-02-27,26.97,36.61,18.86,0.1,21.77,10.95,78.07,Karur
2025-02-28,27.08,35.6,18.99,1.09,14.74,10.95,78.07,Karur
2025-03-01,27.99,35.35,22.7,2.27,17.09,10.95,78.07,Karur
2025-03-02,28.74,36.08,22.84,0.19,19.68,10.95,78.07,Karur
2025-03-03,28.37,35.96,23.64,0.0,20.7,10.95,78.07,Karur
2025-03-04,28.63,38.63,21.37,0.0,22.93,10.95,78.07,Karur
2025-03-05,28.08,36.27,21.33,0.0,24.07,10.95,78.07,Karur
2025-03-06,29.22,38.55,20.82,0.0,24.24,10.95,78.07,Karur
2025-03-07,29.02,38.06,21.66,0.0,24.33,10.95,78.07,Karur
2025-03-08,29.23,38.19,21.95,0.01,22.42,10.95,78.07,Karur
2025-03-09,28.04,37.54,20.65,0.0,25.3,10.95,78.07,Karur
2025-03-10,27.68,37.43,18.82,0.0,24.52,10.95,78.07,Karur
2025-03-11,26.96,34.14,22.49,16.32,9.53,10.95,78.07,Karur
2025-03-12,26.38,30.91,23.52,12.56,8.82,10.95,78.07,Karur
2025-03-13,28.28,36.34,22.47,3.59,25.59,10.95,78.07,Karur
2025-03-14,28.23,37.38,21.3,0.0,26.23,10.95,78.07,Karur
2025-03-15,28.38,37.48,21.7,0.0,26.38,10.95,78.07,Karur
2025-03-16,28.76,36.65,21.96,0.01,23.17,10.95,78.07,Karur
2025-03-17,29.63,36.05,24.47,0.28,23.49,10.95,78.07,Karur
2025-03-18,29.47,36.1,24.44,0.03,25.62,10.95,78.07,Karur
2025-03-19,29.67,37.56,23.41,0.03,24.7,10.95,78.07,Karur
2025-03-20,29.6,37.53,23.17,0.1,25.86,10.95,78.07,Karur
2025-03-21,29.89,36.99,23.58,0.02,20.28,10.95,78.07,Karur
2025-03-22,29.91,37.04,24.03,0.45,21.65,10.95,78.07,Karur
2025-03-23,28.91,34.98,24.1,1.52,19.82,10.95,78.07,Karur
2025-03-24,29.5,36.74,24.37,0.24,23.6,10.95,78.07,Karur
2025-03-25,29.35,38.23,22.87,0.18,25.08,10.95,78.07,Karur
2025-03-26,29.58,38.13,22.15,0.01,24.83,10.95,78.07,Karur
2025-03-27,31.01,38.55,23.77,0.02,22.51,10.95,78.07,Karur
2025-03-28,31.36,39.59,25.32,0.0,21.8,10.95,78.07,Karur
2025-03-29,30.56,39.91,23.31,0.0,25.11,10.95,78.07,Karur
2025-03-30,29.8,39.55,21.1,0.0,25.12,10.95,78.07,Karur
2025-03-31,29.89,38.49,21.66,0.0,23.97,10.95,78.07,Karur
2025-04-01,29.93,36.88,23.68,0.05,19.36,10.95,78.07,Karur
2025-04-02,29.81,36.76,24.19,3.05,23.27,10.95,78.07,Karur
2025-04-03,28.21,34.44,23.64,7.88,18.59,10.95,78.07,Karur
2025-04-04,29.48,37.05,23.37,2.51,21.86,10.95,78.07,Karur
2025-04-05,29.66,36.75,23.62,7.17,22.55,10.95,78.07,Karur
2025-04-06,29.71,35.92,24.64,7.5,23.29,10.95,78.07,Karur
